"002360","SH에너지화학 ","987","-12","-1.20",,,"808","1.22","0","0.00"
"009160","SIMPAC ","8940","600","7.19","586","15.26","7091","1.26","60","0.67"
"123700","SJM ","4725","-30","-0.63","172","27.47","10466","0.45","50","1.06"
"025530","SJM홀딩스 ","3860","-100","-2.53","221","17.47","9852","0.39","100","2.59"
"034730","SK ","269000","-2500","-0.92","3544","75.90","245819","1.09","7000","2.60"
"337450","SK5호스팩 ","2255","-5","-0.22",,,,,"0","0.00"
"340350","SK6호스팩 ","2140","0","0.00",,,,,"0","0.00"
"011790","SKC ","176000","1500","0.86","1048","167.94","47746","3.69","1000","0.57"
"018670","SK가스 ","162000","-5000","-2.99","29674","5.46","205706","0.79","4000","2.47"
"001740","SK네트웍스 ","5300","0","0.00","153","34.64","8289","0.64","120","2.26"
"001745","SK네트웍스우 ","100000","-3500","-3.38",,,,,"145","0.15"
"006120","SK디스커버리 ","48900","-750","-1.51","13096","3.73","95458","0.51","1000","2.04"
"006125","SK디스커버리우 ","41250","700","1.73",,,,,"1050","2.55"
"210980","SK디앤디 ","35350","-1000","-2.75","2505","14.11","21678","1.63","600","1.70"
"068400","SK렌터카 ","12550","50","0.40","494","25.40","9793","1.28","0","0.00"
"036490","SK머티리얼즈 ","414900","-1900","-0.46","13940","29.76","41447","10.01","4000","0.96"
"302440","SK바이오사이언스 ","274500","15500","5.98","537","511.17","4310","63.69","0","0.00"
"326030","SK바이오팜 ","107000","-2500","-2.28",,,"4840","22.11","0","0.00"
"361610","SK아이이테크놀로지 ","217000","-3000","-1.36","1521","142.67","19258","11.27","0","0.00"
"03473K","SK우 ","244500","-1000","-0.41",,,,,"7050","2.88"
"096770","SK이노베이션 ","249000","3500","1.43",,,"155153","1.60","0","0.00"
"096775","SK이노베이션우 ","152500","500","0.33",,,,,"0","0.00"
"001510","SK증권 ","897","-3","-0.33","25","35.88","1207","0.74","10","1.11"
"001515","SK증권우 ","4230","15","0.36",,,,,"15","0.35"
"285130","SK케미칼 ","283000","-6500","-2.25","19421","14.57","72187","3.92","2000","0.71"
"28513K","SK케미칼우 ","156000","-500","-0.32",,,,,"2050","1.31"
"017670","SK텔레콤 ","308500","-1500","-0.48","20463","15.08","294058","1.05","10000","3.24"
"000660","SK하이닉스 ","104000","-1500","-1.42","6952","14.96","71275","1.46","1170","1.13"
"048550","SM C&C ","4895","-85","-1.71",,,"1092","4.48","0","0.00"
"063440","SM Life Design ","3115","-65","-2.04",,,"1023","3.04","0","0.00"
"064960","SNT모티브 ","52000","-600","-1.14","3952","13.16","52022","1.00","1600","3.08"
"100840","SNT에너지 ","20900","-450","-2.11","1414","14.78","31408","0.67","800","3.83"
"003570","SNT중공업 ","9960","10","0.10","329","30.27","17967","0.55","300","3.01"
"036530","SNT홀딩스 ","18600","200","1.09","2533","7.34","52339","0.36","650","3.49"
"005610","SPC삼립 ","79500","-700","-0.87",,,"35114","2.26","1104","1.39"
"011810","STX ","4630","0","0.00",,,"1314","3.52","0","0.00"
"077970","STX엔진 ","10550","-50","-0.47","713","14.80","9635","1.09","0","0.00"
"071970","STX중공업 ","5180","-110","-2.08","39","132.82","6131","0.84","0","0.00"
"002820","SUN&L ","5550","70","1.28",,,"16384","0.34","0","0.00"
"289080","SV인베스트먼트 ","3650","0","0.00","167","21.86","1137","3.21","50","1.37"
"084870","TBH글로벌 ","3195","110","3.57",,,"3744","0.85","0","0.00"
"002710","TCC스틸 ","8830","80","0.91",,,"4991","1.77","15","0.17"
"089230","THE E&M ","886","16","1.84",,,"518","1.71","0","0.00"
"161570","THE MIDONG ","1545","20","1.31",,,"1296","1.19","0","0.00"
"192410","THQ ","2890","5","0.17",,,"1177","2.46","0","0.00"
"032540","TJ미디어 ","5180","-50","-0.96",,,"5509","0.94","0","0.00"
"048770","TPC ","4150","-20","-0.48","302","13.74","2342","1.77","35","0.84"
"246690","TS인베스트먼트 ","3055","20","0.66","221","13.82","1181","2.59","25","0.82"
"317240","TS트릴리온 ","1060","20","1.92",,,"409","2.59","10","0.94"
"002900","TYM ","2275","60","2.71","29","78.45","934","2.44","0","0.00"
"038340","UCI ","445","0","0.00",,,"703","0.63","0","0.00"
"073570","WI ","1945","70","3.73",,,"518","3.75","0","0.00"
"024070","WISCOM ","4400","-105","-2.33",,,"7616","0.58","50","1.14"
"057030","YBM넷 ","6810","40","0.59",,,"2479","2.75","0","0.00"
"037270","YG PLUS ","6700","-110","-1.62",,,"1487","4.51","0","0.00"
"040300","YTN ","3470","-95","-2.66","186","18.66","4521","0.77","30","0.86"
"051390","YW ","4005","-75","-1.84","374","10.71","6396","0.63","100","2.50"
"052220","iMBC ","4400","55","1.27","47","93.62","2341","1.88","0","0.00"
"079940","가비아 ","13450","-200","-1.47","935","14.39","6528","2.06","60","0.45"
"078890","가온미디어 ","14550","150","1.04","197","73.86","10355","1.41","50","0.34"
"000500","가온전선 ","29000","200","0.69","2418","11.99","63351","0.46","600","2.07"
"036620","감성코퍼레이션 ","1680","5","0.30",,,"342","4.91","0","0.00"
"000860","강남제비스코 ","26650","-500","-1.84","3583","7.44","84026","0.32","500","1.88"
"217730","강스템바이오텍 ","4350","-175","-3.87",,,"1800","2.42","0","0.00"
